# Open Claw, Phase: slack, Height: 10956.4mm, Created: 2026-05-13 15:35
#
# === Hinge parameters (see diagram) ===
# A  radius van de buis (push_radius):        20.0mm  (0.02000m)
# B  marge (push_radius_margin):              2.0mm  (0.00200m)
# C  offset door radius (= t1/2):             2.5mm  (0.00250m)
# D  randafstand (hinge_extension):           14.0mm  (0.01400m)
# E  diameter gat (hinge_hole_diameter):      12.0mm  (0.01200m)
# t1 dikte staal (disc_thickness):             5.0mm  (0.00500m)
# t2 dikte POM (disc_separator):              1.0mm  (0.00100m)
#    cap_thickness:                           5.0mm  (0.00500m)
#    pull_radius:                             7.0mm  (0.00700m)
#
# === Afgeleide waarden ===
#    A + B + C  = 24.5mm  (halve breedte schijf)
#    C + D + E  = 28.5mm  (scharnier lengte)
#    t1 + t2    = 6.0mm  (schijf + separator)
#    disc_center_offset(0) = 8.5mm  (as-afstand tot centrum eerste schijf)
#
# Orientation check (CSV coords, mm, Z-up): ground plane at Z=0, apex at Z=10956.4
# Lowest[1]: joint=BX4YZ1 X=-709.2 Y=-3009.3 Z=3777.1
# Lowest[2]: joint=CX4YZ1 X=2961.2 Y=891.1 Z=3777.2
# Lowest[3]: joint=AX4YZ1 X=-2251.7 Y=2119.8 Z=3777.5
# Highest:   joint=YZ1 X=0.8 Y=-0.2 Z=10956.4
# === Hinge bend snap quality ===
# Bend count (K):       4
# Magnitude source:     LOCKED to factory inventory (no per-export reoptimisation)
# Optimal magnitudes:   [12°, 30°, 49°, 68°]
# Effective signed set: [-68°, -49°, -30°, -12°, +12°, +30°, +49°, +68°]
# Bend counts (signed): -68°×60  -49°×114  -30°×78  -12°×27  +12°×45  +30°×30  +49°×6  +68°×0
# Bend counts (per magnitude): 12°×72  30°×108  49°×120  68°×60
# Cable ends measured:  360
# Snap error:           mean |Δ|=4.86°  max |Δ|=9.44°  RMS=5.63°
#
Index,Role,Length(m),Strain,AlphaX,AlphaY,AlphaZ,AlphaJoint,AlphaSlot,AlphaAngle,OmegaX,OmegaY,OmegaZ,OmegaJoint,OmegaSlot,OmegaAngle
324,pull-fea,0.882,1.577e-4,-469.126,1596.295,7977.057,AX2Z4,4,90,-1316.811,1620.491,8219.872,AX1Z5,4,90
325,pull-fea,0.882,2.247e-4,-1146.995,-1204.812,7976.913,BX2Z4,4,90,-743.954,-1950.918,8219.906,BX1Z5,4,90
326,pull-fea,0.882,2.451e-4,1617.997,-390.998,7976.840,CX2Z4,4,90,2062.583,331.022,8220.256,CX1Z5,4,90
327,pull-fea,0.882,0.000e0,-1979.600,898.665,7089.953,AX3Z0,4,90,-2186.150,1750.524,7190.905,AX2Z3,4,90
328,pull-fea,0.883,0.000e0,1768.795,1265.797,7089.962,CX3Z0,4,90,2610.162,1018.869,7190.867,CX2Z3,4,90
329,pull-fea,0.883,0.000e0,212.592,-2163.930,7089.780,BX3Z0,4,90,-422.017,-2769.023,7190.796,BX2Z3,4,90
330,pull-fea,0.884,0.000e0,1050.060,-192.954,8997.185,CX1Z2,4,90,1116.271,685.491,9065.948,Z1,4,90
331,pull-fea,0.884,0.000e0,-356.939,1005.666,8997.108,AX1Z2,4,90,-1150.881,623.725,9065.714,Z5,4,90
332,pull-fea,0.884,0.000e0,-691.457,-812.124,8997.030,BX1Z2,4,90,36.323,-1308.734,9065.782,Z9,4,90
333,pull-fea,0.884,0.000e0,701.581,370.739,7434.181,CX2Z2,4,90,1282.856,1033.816,7370.590,CX1Z3,4,90
334,pull-fea,0.884,0.000e0,-28.964,-791.811,7434.138,BX2Z2,4,90,254.518,-1626.953,7370.564,BX1Z3,4,90
335,pull-fea,0.884,9.217e-4,-1979.600,898.665,7089.953,AX3Z0,4,90,-1439.715,861.303,6390.384,AX2Z5,4,90
336,pull-fea,0.884,9.170e-4,212.592,-2163.930,7089.780,BX3Z0,4,90,-24.830,-1677.507,6390.282,BX2Z5,4,90
337,pull-fea,0.884,9.485e-4,1768.795,1265.797,7089.962,CX3Z0,4,90,1466.220,817.202,6390.301,CX2Z5,4,90
338,pull-fea,0.885,0.000e0,-670.437,421.697,7434.213,AX2Z2,4,90,-1535.798,593.771,7370.381,AX1Z3,4,90
339,pull-fea,0.889,0.000e0,236.091,-398.418,7714.062,CX1Z4,4,90,872.791,-678.682,8268.061,Z6,4,90
340,pull-fea,0.889,0.000e0,228.027,403.463,7714.178,AX1Z4,4,90,152.363,1095.029,8268.144,Z10,4,90
341,pull-fea,0.890,0.000e0,-462.318,-4.536,7714.058,BX1Z4,4,90,-1023.568,-415.873,8268.227,Z2,4,90
342,pull-fea,0.894,6.124e-5,-691.457,-812.124,8997.030,BX1Z2,4,90,-1023.568,-415.873,8268.227,Z2,4,90
343,pull-fea,0.894,2.690e-4,-356.939,1005.666,8997.108,AX1Z2,4,90,152.363,1095.029,8268.144,Z10,4,90
344,pull-fea,0.894,3.843e-4,1050.060,-192.954,8997.185,CX1Z2,4,90,872.791,-678.682,8268.061,Z6,4,90
345,pull-fea,0.897,1.433e-3,1372.767,-11.488,6721.685,CX3Z4,4,90,1466.220,817.202,6390.301,CX2Z5,4,90
346,pull-fea,0.897,1.467e-3,-695.639,-1182.046,6721.759,BX3Z4,4,90,-24.830,-1677.507,6390.282,BX2Z5,4,90
347,pull-fea,0.897,1.507e-3,-675.058,1194.247,6721.859,AX3Z4,4,90,-1439.715,861.303,6390.384,AX2Z5,4,90
348,pull-fea,0.910,1.535e-3,-1146.995,-1204.812,7976.913,BX2Z4,4,90,-861.426,-1074.537,7122.979,BX1Z1,4,90
349,pull-fea,0.910,1.608e-3,-469.126,1596.295,7977.057,AX2Z4,4,90,-498.996,1283.880,7123.025,AX1Z1,4,90
350,pull-fea,0.910,1.759e-3,1617.997,-390.998,7976.840,CX2Z4,4,90,1362.155,-208.917,7122.749,CX1Z1,4,90
351,pull-fea,0.910,0.000e0,-2186.150,1750.524,7190.905,AX2Z3,4,90,-2512.702,1510.311,6376.195,AX4Z0,4,90
352,pull-fea,0.910,0.000e0,-422.017,-2769.023,7190.796,BX2Z3,4,90,-50.710,-2931.527,6375.817,BX4Z0,4,90
353,pull-fea,0.910,0.000e0,2610.162,1018.869,7190.867,CX2Z3,4,90,2565.133,1421.965,6375.867,CX4Z0,4,90
354,pull-fea,0.919,2.682e-4,-1065.280,-69.013,8468.208,AX1Z0,4,90,-1150.881,623.725,9065.714,Z5,4,90
355,pull-fea,0.919,2.822e-4,593.416,-888.336,8468.146,BX1Z0,4,90,36.323,-1308.734,9065.782,Z9,4,90
356,pull-fea,0.919,3.168e-4,473.674,957.633,8468.170,CX1Z0,4,90,1116.271,685.491,9065.948,Z1,4,90
357,pull-fea,0.932,4.691e-4,701.581,370.739,7434.181,CX2Z2,4,90,1362.155,-208.917,7122.749,CX1Z1,4,90
358,pull-fea,0.933,5.917e-4,-670.437,421.697,7434.213,AX2Z2,4,90,-498.996,1283.880,7123.025,AX1Z1,4,90
359,pull-fea,0.933,6.651e-4,-28.964,-791.811,7434.138,BX2Z2,4,90,-861.426,-1074.537,7122.979,BX1Z1,4,90
360,pull-fea,0.936,0.000e0,-462.318,-4.536,7714.058,BX1Z4,4,90,202.675,-658.748,7636.234,Z4,4,90
361,pull-fea,0.936,0.000e0,228.027,403.463,7714.178,AX1Z4,4,90,-671.117,154.569,7636.292,Z0,4,90
362,pull-fea,0.936,0.000e0,236.091,-398.418,7714.062,CX1Z4,4,90,470.229,504.702,7636.199,Z8,4,90
363,pull-fea,0.944,3.527e-4,2565.133,1421.965,6375.867,CX4Z0,4,90,3064.428,735.731,5961.898,CX3Z5,4,90
364,pull-fea,0.944,4.603e-4,-50.710,-2931.527,6375.817,BX4Z0,4,90,-894.762,-3020.792,5961.753,BX3Z5,4,90
365,pull-fea,0.944,4.645e-4,-2512.702,1510.311,6376.195,AX4Z0,4,90,-2168.117,2286.061,5962.241,AX3Z5,4,90
366,pull-fea,0.947,8.970e-4,473.674,957.633,8468.170,CX1Z0,4,90,470.229,504.702,7636.199,Z8,4,90
367,pull-fea,0.947,9.507e-4,-1065.280,-69.013,8468.208,AX1Z0,4,90,-671.117,154.569,7636.292,Z0,4,90
368,pull-fea,0.947,9.699e-4,593.416,-888.336,8468.146,BX1Z0,4,90,202.675,-658.748,7636.234,Z4,4,90
369,pull-fea,0.981,0.000e0,1567.940,509.297,6025.968,CX4Z2,4,90,2118.836,1235.604,5662.973,CX3Z3,4,90
370,pull-fea,0.981,0.000e0,-342.286,-1611.544,6025.814,BX4Z2,4,90,10.943,-2451.981,5662.799,BX3Z3,4,90
371,pull-fea,0.981,0.000e0,-1223.927,1103.370,6025.879,AX4Z2,4,90,-2128.493,1217.356,5663.015,AX3Z3,4,90
372,pull-fea,0.989,6.973e-4,2757.714,3.273,6304.225,CX4Z4,4,90,2170.120,125.724,5518.479,CX3Z1,4,90
373,pull-fea,0.989,7.310e-4,-1380.486,2386.412,6304.622,AX4Z4,4,90,-1192.740,1816.446,5518.752,AX3Z1,4,90
374,pull-fea,0.989,7.999e-4,-1375.156,-2388.833,6304.765,BX4Z4,4,90,-975.758,-1941.175,5518.647,BX3Z1,4,90
375,pull-fea,0.992,9.733e-4,-975.758,-1941.175,5518.647,BX3Z1,4,90,-416.151,-1953.779,4699.831,BX4Z5,4,90
376,pull-fea,0.992,8.713e-4,-1192.740,1816.446,5518.752,AX3Z1,4,90,-1483.686,1338.011,4700.075,AX4Z5,4,90
377,pull-fea,0.992,9.440e-4,2170.120,125.724,5518.479,CX3Z1,4,90,1900.626,616.810,4699.900,CX4Z5,4,90
378,pull-fea,0.994,0.000e0,-599.722,-2499.250,5510.755,BX4YZ0,3,90,-416.151,-1953.779,4699.831,BX4Z5,4,90
379,pull-fea,0.994,0.000e0,-1864.262,1769.808,5511.013,AX4YZ0,3,90,-1483.686,1338.011,4700.075,AX4Z5,4,90
380,pull-fea,0.995,0.000e0,2465.248,730.624,5510.842,CX4YZ0,3,90,1900.626,616.810,4699.900,CX4Z5,4,90
381,pull-fea,0.996,0.000e0,2465.248,730.624,5510.842,CX4YZ0,3,90,3084.953,145.903,4995.561,CX4Z1,4,90
382,pull-fea,0.996,0.000e0,2465.248,730.624,5510.842,CX4YZ0,3,90,2864.589,1521.524,5056.416,CX4Z3,4,90
383,pull-fea,0.996,0.000e0,-1864.262,1769.808,5511.013,AX4YZ0,3,90,-2749.152,1720.506,5056.905,AX4Z3,4,90
384,pull-fea,0.996,0.000e0,-599.722,-2499.250,5510.755,BX4YZ0,3,90,-114.576,-3240.950,5056.492,BX4Z3,4,90
385,pull-fea,0.996,1.379e-4,-599.722,-2499.250,5510.755,BX4YZ0,3,90,-1416.334,-2743.892,4995.814,BX4Z1,4,90
386,pull-fea,0.996,1.935e-4,-1864.262,1769.808,5511.013,AX4YZ0,3,90,-1667.911,2599.326,4995.969,AX4Z1,4,90
387,pull-fea,1.003,0.000e0,-2128.493,1217.356,5663.015,AX3Z3,4,90,-2749.152,1720.506,5056.905,AX4Z3,4,90
388,pull-fea,1.003,0.000e0,2118.836,1235.604,5662.973,CX3Z3,4,90,2864.589,1521.524,5056.416,CX4Z3,4,90
389,pull-fea,1.003,0.000e0,10.943,-2451.981,5662.799,BX3Z3,4,90,-114.576,-3240.950,5056.492,BX4Z3,4,90
390,pull-fea,1.071,7.164e-4,0.594,0.066,9145.620,YZ0,3,90,-621.831,-620.127,9757.731,Z11,4,90
391,pull-fea,1.071,7.959e-4,0.594,0.066,9145.620,YZ0,3,90,848.934,-229.060,9757.787,Z3,4,90
392,pull-fea,1.071,8.070e-4,0.594,0.066,9145.620,YZ0,3,90,-225.276,849.203,9757.895,Z7,4,90
393,pull-fea,1.110,0.000e0,36.323,-1308.734,9065.782,Z9,4,90,111.981,-1942.021,8157.801,BX2Z0,4,90
394,pull-fea,1.110,0.000e0,-1150.881,623.725,9065.714,Z5,4,90,-1737.187,874.826,8157.685,AX2Z0,4,90
395,pull-fea,1.110,0.000e0,1116.271,685.491,9065.948,Z1,4,90,1626.935,1067.835,8157.680,CX2Z0,4,90
396,pull-fea,1.132,0.000e0,-894.762,-3020.792,5961.753,BX3Z5,4,90,-1416.334,-2743.892,4995.814,BX4Z1,4,90
397,pull-fea,1.132,0.000e0,-2168.117,2286.061,5962.241,AX3Z5,4,90,-1667.911,2599.326,4995.969,AX4Z1,4,90
398,pull-fea,1.132,0.000e0,3064.428,735.731,5961.898,CX3Z5,4,90,3084.953,145.903,4995.561,CX4Z1,4,90
399,pull-fea,1.176,0.000e0,-1316.811,1620.491,8219.872,AX1Z5,4,90,-1500.102,2268.904,7256.204,AX3Z2,4,90
400,pull-fea,1.176,0.000e0,-743.954,-1950.918,8219.906,BX1Z5,4,90,-1214.020,-2433.925,7256.109,BX3Z2,4,90
401,pull-fea,1.176,0.000e0,2062.583,331.022,8220.256,CX1Z5,4,90,2715.851,165.387,7256.058,CX3Z2,4,90
402,pull-fea,1.286,0.000e0,228.027,403.463,7714.178,AX1Z4,4,90,-498.996,1283.880,7123.025,AX1Z1,4,90
403,pull-fea,1.286,0.000e0,-462.318,-4.536,7714.058,BX1Z4,4,90,-861.426,-1074.537,7122.979,BX1Z1,4,90
404,pull-fea,1.286,0.000e0,236.091,-398.418,7714.062,CX1Z4,4,90,1362.155,-208.917,7122.749,CX1Z1,4,90
405,pull-fea,1.356,0.000e0,2757.714,3.273,6304.225,CX4Z4,4,90,3084.953,145.903,4995.561,CX4Z1,4,90
406,pull-fea,1.357,0.000e0,-50.710,-2931.527,6375.817,BX4Z0,4,90,-114.576,-3240.950,5056.492,BX4Z3,4,90
407,pull-fea,1.357,0.000e0,-1380.486,2386.412,6304.622,AX4Z4,4,90,-1667.911,2599.326,4995.969,AX4Z1,4,90
408,pull-fea,1.357,0.000e0,2565.133,1421.965,6375.867,CX4Z0,4,90,2864.589,1521.524,5056.416,CX4Z3,4,90
409,pull-fea,1.357,0.000e0,-2512.702,1510.311,6376.195,AX4Z0,4,90,-2749.152,1720.506,5056.905,AX4Z3,4,90
410,pull-fea,1.357,0.000e0,-1375.156,-2388.833,6304.765,BX4Z4,4,90,-1416.334,-2743.892,4995.814,BX4Z1,4,90
411,pull-fea,1.366,0.000e0,593.416,-888.336,8468.146,BX1Z0,4,90,254.518,-1626.953,7370.564,BX1Z3,4,90
412,pull-fea,1.366,0.000e0,473.674,957.633,8468.170,CX1Z0,4,90,1282.856,1033.816,7370.590,CX1Z3,4,90
413,pull-fea,1.366,0.000e0,-1065.280,-69.013,8468.208,AX1Z0,4,90,-1535.798,593.771,7370.381,AX1Z3,4,90
414,pull-fea,1.369,0.000e0,701.581,370.739,7434.181,CX2Z2,4,90,1466.220,817.202,6390.301,CX2Z5,4,90
415,pull-fea,1.369,5.399e-6,-28.964,-791.811,7434.138,BX2Z2,4,90,-24.830,-1677.507,6390.282,BX2Z5,4,90
416,pull-fea,1.369,1.535e-4,-670.437,421.697,7434.213,AX2Z2,4,90,-1439.715,861.303,6390.384,AX2Z5,4,90
417,pull-fea,1.371,7.877e-5,-1223.927,1103.370,6025.879,AX4Z2,4,90,-1483.686,1338.011,4700.075,AX4Z5,4,90
418,pull-fea,1.371,1.831e-4,1567.940,509.297,6025.968,CX4Z2,4,90,1900.626,616.810,4699.900,CX4Z5,4,90
419,pull-fea,1.371,2.045e-4,-342.286,-1611.544,6025.814,BX4Z2,4,90,-416.151,-1953.779,4699.831,BX4Z5,4,90
420,pull-fea,1.380,0.000e0,-1737.187,874.826,8157.685,AX2Z0,4,90,-2186.150,1750.524,7190.905,AX2Z3,4,90
421,pull-fea,1.380,0.000e0,1050.060,-192.954,8997.185,CX1Z2,4,90,2062.583,331.022,8220.256,CX1Z5,4,90
422,pull-fea,1.380,0.000e0,-356.939,1005.666,8997.108,AX1Z2,4,90,-1316.811,1620.491,8219.872,AX1Z5,4,90
423,pull-fea,1.380,0.000e0,-691.457,-812.124,8997.030,BX1Z2,4,90,-743.954,-1950.918,8219.906,BX1Z5,4,90
424,pull-fea,1.380,0.000e0,1626.935,1067.835,8157.680,CX2Z0,4,90,2610.162,1018.869,7190.867,CX2Z3,4,90
425,pull-fea,1.380,0.000e0,111.981,-1942.021,8157.801,BX2Z0,4,90,-422.017,-2769.023,7190.796,BX2Z3,4,90
426,pull-fea,1.385,0.000e0,1617.997,-390.998,7976.840,CX2Z4,4,90,2198.174,-269.854,6725.609,CX2Z1,4,90
427,pull-fea,1.385,0.000e0,-469.126,1596.295,7977.057,AX2Z4,4,90,-864.564,2037.840,6725.693,AX2Z1,4,90
428,pull-fea,1.385,0.000e0,-1146.995,-1204.812,7976.913,BX2Z4,4,90,-1331.419,-1767.971,6725.453,BX2Z1,4,90
429,pull-fea,1.447,0.000e0,2966.844,892.907,3757.608,CX4YZ1,3,90,2864.589,1521.524,5056.416,CX4Z3,4,90
430,pull-fea,1.447,0.000e0,-2256.060,2123.767,3757.889,AX4YZ1,3,90,-2749.152,1720.506,5056.905,AX4Z3,4,90
431,pull-fea,1.447,0.000e0,-710.469,-3015.118,3757.495,BX4YZ1,3,90,-114.576,-3240.950,5056.492,BX4Z3,4,90
432,pull-fea,1.449,0.000e0,2966.844,892.907,3757.608,CX4YZ1,3,90,1900.626,616.810,4699.900,CX4Z5,4,90
433,pull-fea,1.450,0.000e0,-710.469,-3015.118,3757.495,BX4YZ1,3,90,-416.151,-1953.779,4699.831,BX4Z5,4,90
434,pull-fea,1.450,0.000e0,-2256.060,2123.767,3757.889,AX4YZ1,3,90,-1483.686,1338.011,4700.075,AX4Z5,4,90
435,pull-fea,1.450,7.677e-4,-695.639,-1182.046,6721.759,BX3Z4,4,90,-975.758,-1941.175,5518.647,BX3Z1,4,90
436,pull-fea,1.450,7.676e-4,1372.767,-11.488,6721.685,CX3Z4,4,90,2170.120,125.724,5518.479,CX3Z1,4,90
437,pull-fea,1.450,8.276e-4,-675.058,1194.247,6721.859,AX3Z4,4,90,-1192.740,1816.446,5518.752,AX3Z1,4,90
438,pull-fea,1.451,2.380e-4,2966.844,892.907,3757.608,CX4YZ1,3,90,3084.953,145.903,4995.561,CX4Z1,4,90
439,pull-fea,1.451,3.312e-4,-2256.060,2123.767,3757.889,AX4YZ1,3,90,-1667.911,2599.326,4995.969,AX4Z1,4,90
440,pull-fea,1.451,3.988e-4,-710.469,-3015.118,3757.495,BX4YZ1,3,90,-1416.334,-2743.892,4995.814,BX4Z1,4,90
441,pull-fea,1.456,0.000e0,-1500.102,2268.904,7256.204,AX3Z2,4,90,-2168.117,2286.061,5962.241,AX3Z5,4,90
442,pull-fea,1.457,0.000e0,2715.851,165.387,7256.058,CX3Z2,4,90,3064.428,735.731,5961.898,CX3Z5,4,90
443,pull-fea,1.457,0.000e0,-1214.020,-2433.925,7256.109,BX3Z2,4,90,-894.762,-3020.792,5961.753,BX3Z5,4,90
444,pull-fea,1.470,5.002e-4,1768.795,1265.797,7089.962,CX3Z0,4,90,2118.836,1235.604,5662.973,CX3Z3,4,90
445,pull-fea,1.470,5.439e-4,-1979.600,898.665,7089.953,AX3Z0,4,90,-2128.493,1217.356,5663.015,AX3Z3,4,90
446,pull-fea,1.470,5.325e-4,212.592,-2163.930,7089.780,BX3Z0,4,90,10.943,-2451.981,5662.799,BX3Z3,4,90
447,pull-fea,1.503,2.120e-4,0.803,-0.156,10976.883,YZ1,3,90,848.934,-229.060,9757.787,Z3,4,90
448,pull-fea,1.503,3.014e-4,0.803,-0.156,10976.883,YZ1,3,90,-621.831,-620.127,9757.731,Z11,4,90
449,pull-fea,1.503,3.262e-4,0.803,-0.156,10976.883,YZ1,3,90,-225.276,849.203,9757.895,Z7,4,90
450,pull-fea,1.518,0.000e0,36.323,-1308.734,9065.782,Z9,4,90,848.934,-229.060,9757.787,Z3,4,90
451,pull-fea,1.518,0.000e0,1116.271,685.491,9065.948,Z1,4,90,-225.276,849.203,9757.895,Z7,4,90
452,pull-fea,1.519,0.000e0,-1150.881,623.725,9065.714,Z5,4,90,-621.831,-620.127,9757.731,Z11,4,90
453,axial,0.008,0.000e0,228.027,403.463,7714.178,AX1Z4,0,90,234.494,398.369,7712.062,AX1Z4,1,90
454,radial,0.025,0.000e0,234.494,398.369,7712.062,AX1Z4,1,0.000,248.489,417.980,7707.617,AX1Z4,1,0.000
455,hinge,0.028,0.000e0,248.489,417.980,7707.617,AX1Z4,1,0.000,273.430,429.197,7699.591,AX1Z4,1,0.000
456,axial,0.006,0.000e0,234.494,398.369,7712.062,AX1Z4,1,90,239.059,394.773,7710.567,AX1Z4,2,90
457,radial,0.024,0.000e0,239.059,394.773,7710.567,AX1Z4,2,0.000,238.593,403.665,7687.743,AX1Z4,2,0.000
458,hinge,0.029,0.000e0,238.593,403.665,7687.743,AX1Z4,2,0.000,221.874,423.343,7675.680,AX1Z4,2,0.000
459,axial,0.006,0.000e0,239.059,394.773,7710.567,AX1Z4,2,90,243.623,391.177,7709.073,AX1Z4,3,90
460,radial,0.024,0.000e0,243.623,391.177,7709.073,AX1Z4,3,0.000,258.328,403.518,7724.294,AX1Z4,3,0.000
461,hinge,0.029,0.000e0,258.328,403.518,7724.294,AX1Z4,3,0.000,253.187,425.827,7741.268,AX1Z4,3,0.000
462,axial,0.006,0.000e0,243.623,391.177,7709.073,AX1Z4,3,90,248.188,387.581,7707.579,AX1Z4,4,90
463,radial,0.024,0.000e0,248.188,387.581,7707.579,AX1Z4,4,0.000,232.294,370.093,7701.113,AX1Z4,4,0.000
464,hinge,0.029,0.000e0,232.294,370.093,7701.113,AX1Z4,4,0.000,205.442,361.015,7698.147,AX1Z4,4,0.000
465,axial,0.008,0.000e0,-356.939,1005.666,8997.108,AX1Z2,0,90,-352.053,1007.373,9003.851,AX1Z2,1,90
466,radial,0.025,0.000e0,-352.053,1007.373,9003.851,AX1Z2,1,0.000,-365.204,991.715,9017.347,AX1Z2,1,0.000
467,hinge,0.028,0.000e0,-365.204,991.715,9017.347,AX1Z2,1,0.000,-362.877,984.086,9044.707,AX1Z2,1,0.000
468,axial,0.006,0.000e0,-352.053,1007.373,9003.851,AX1Z2,1,90,-348.604,1008.578,9008.610,AX1Z2,2,90
469,radial,0.025,0.000e0,-348.604,1008.578,9008.610,AX1Z2,2,0.000,-329.553,1012.690,8993.764,AX1Z2,2,0.000
470,hinge,0.028,0.000e0,-329.553,1012.690,8993.764,AX1Z2,2,0.000,-311.283,1016.177,8972.171,AX1Z2,2,0.000
471,axial,0.006,0.000e0,-348.604,1008.578,9008.610,AX1Z2,2,90,-345.155,1009.784,9013.369,AX1Z2,3,90
472,radial,0.025,0.000e0,-345.155,1009.784,9013.369,AX1Z2,3,0.000,-354.924,1032.208,9014.771,AX1Z2,3,0.000
473,hinge,0.028,0.000e0,-354.924,1032.208,9014.771,AX1Z2,3,0.000,-374.744,1045.001,8998.779,AX1Z2,3,0.000
474,axial,0.006,0.000e0,-345.155,1009.784,9013.369,AX1Z2,3,90,-341.706,1010.989,9018.129,AX1Z2,4,90
475,radial,0.025,0.000e0,-341.706,1010.989,9018.129,AX1Z2,4,0.000,-358.816,1001.562,9032.916,AX1Z2,4,0.000
476,hinge,0.029,0.000e0,-358.816,1001.562,9032.916,AX1Z2,4,0.000,-384.245,989.204,9036.509,AX1Z2,4,0.000
477,axial,0.008,0.000e0,-469.126,1596.295,7977.057,AX2Z4,0,90,-465.001,1599.418,7983.800,AX2Z4,1,90
478,radial,0.025,0.000e0,-465.001,1599.418,7983.800,AX2Z4,1,0.000,-450.701,1579.530,7984.266,AX2Z4,1,0.000
479,hinge,0.029,0.000e0,-450.701,1579.530,7984.266,AX2Z4,1,0.000,-429.380,1564.731,7996.041,AX2Z4,1,0.000
480,axial,0.006,0.000e0,-465.001,1599.418,7983.800,AX2Z4,1,90,-462.089,1601.624,7988.561,AX2Z4,2,90
481,radial,0.025,0.000e0,-462.089,1601.624,7988.561,AX2Z4,2,0.000,-441.015,1600.698,7976.099,AX2Z4,2,0.000
482,hinge,0.028,0.000e0,-441.015,1600.698,7976.099,AX2Z4,2,0.000,-444.656,1590.583,7949.704,AX2Z4,2,0.000
483,axial,0.006,0.000e0,-462.089,1601.624,7988.561,AX2Z4,2,90,-459.177,1603.829,7993.321,AX2Z4,3,90
484,radial,0.024,0.000e0,-459.177,1603.829,7993.321,AX2Z4,3,0.000,-456.534,1625.273,7981.771,AX2Z4,3,0.000
485,hinge,0.028,0.000e0,-456.534,1625.273,7981.771,AX2Z4,3,0.000,-464.955,1633.734,7955.891,AX2Z4,3,0.000
486,axial,0.006,0.000e0,-459.177,1603.829,7993.321,AX2Z4,3,90,-456.265,1606.034,7998.081,AX2Z4,4,90
487,radial,0.024,0.000e0,-456.265,1606.034,7998.081,AX2Z4,4,0.000,-477.593,1608.931,8009.785,AX2Z4,4,0.000
488,hinge,0.028,0.000e0,-477.593,1608.931,8009.785,AX2Z4,4,0.000,-504.736,1610.050,8018.401,AX2Z4,4,0.000
489,axial,0.008,0.000e0,-864.564,2037.840,6725.693,AX2Z1,0,90,-860.929,2042.685,6719.729,AX2Z1,1,90
490,radial,0.025,0.000e0,-860.929,2042.685,6719.729,AX2Z1,1,0.000,-883.076,2049.428,6711.710,AX2Z1,1,0.000
491,hinge,0.028,0.000e0,-883.076,2049.428,6711.710,AX2Z1,1,0.000,-899.294,2064.342,6693.633,AX2Z1,1,0.000
492,axial,0.006,0.000e0,-860.929,2042.685,6719.729,AX2Z1,1,90,-858.364,2046.104,6715.519,AX2Z1,2,90
493,radial,0.024,0.000e0,-858.364,2046.104,6715.519,AX2Z1,2,0.000,-838.557,2048.706,6729.702,AX2Z1,2,0.000
494,hinge,0.028,0.000e0,-838.557,2048.706,6729.702,AX2Z1,2,0.000,-832.638,2038.434,6755.619,AX2Z1,2,0.000
495,axial,0.006,0.000e0,-858.364,2046.104,6715.519,AX2Z1,2,90,-855.798,2049.523,6711.309,AX2Z1,3,90
496,radial,0.024,0.000e0,-855.798,2049.523,6711.309,AX2Z1,3,0.000,-870.583,2068.092,6717.379,AX2Z1,3,0.000
497,hinge,0.028,0.000e0,-870.583,2068.092,6717.379,AX2Z1,3,0.000,-891.571,2078.677,6733.495,AX2Z1,3,0.000
498,axial,0.006,0.000e0,-855.798,2049.523,6711.309,AX2Z1,3,90,-853.233,2052.943,6707.098,AX2Z1,4,90
499,radial,0.025,0.000e0,-853.233,2052.943,6707.098,AX2Z1,4,0.000,-841.772,2033.251,6698.089,AX2Z1,4,0.000
500,hinge,0.028,0.000e0,-841.772,2033.251,6698.089,AX2Z1,4,0.000,-836.320,2005.293,6699.012,AX2Z1,4,0.000
501,axial,0.009,0.000e0,-600.962,-2505.025,5491.125,BX4YZ0,0,90,-600.447,-2502.630,5499.264,BX4YZ0,1,90
502,radial,0.024,0.000e0,-600.447,-2502.630,5499.264,BX4YZ0,1,0.000,-624.744,-2504.886,5501.462,BX4YZ0,1,0.000
503,hinge,0.028,0.000e0,-624.744,-2504.886,5501.462,BX4YZ0,1,0.000,-650.083,-2511.173,5490.032,BX4YZ0,1,0.000
504,axial,0.006,0.000e0,-600.447,-2502.630,5499.264,BX4YZ0,1,90,-600.084,-2500.940,5505.010,BX4YZ0,2,90
505,radial,0.024,0.000e0,-600.084,-2500.940,5505.010,BX4YZ0,2,0.000,-593.191,-2478.507,5497.974,BX4YZ0,2,0.000
506,hinge,0.028,0.000e0,-593.191,-2478.507,5497.974,BX4YZ0,2,0.000,-587.109,-2459.923,5477.241,BX4YZ0,2,0.000
507,axial,0.006,0.000e0,-600.084,-2500.940,5505.010,BX4YZ0,2,90,-599.722,-2499.250,5510.755,BX4YZ0,3,90
508,radial,0.024,0.000e0,-599.722,-2499.250,5510.755,BX4YZ0,3,0.000,-583.391,-2517.024,5514.954,BX4YZ0,3,0.000
