# Open Claw, Phase: slack, Height: 10956.2mm, Created: 2026-05-14 17:05
#
# === Hinge parameters (see diagram) ===
# A  radius van de buis (push_radius):        20.0mm  (0.02000m)
# B  marge (push_radius_margin):              1.0mm  (0.00100m)
# C  offset door radius (= t1/2):             2.5mm  (0.00250m)
# D  randafstand (hinge_extension):           30.0mm  (0.03000m)
# E  diameter gat (hinge_hole_diameter):      14.0mm  (0.01400m)
# t1 dikte staal (disc_thickness):             5.0mm  (0.00500m)
# t2 dikte POM (disc_separator):              2.0mm  (0.00200m)
#    cap_thickness:                           5.0mm  (0.00500m)
#    pull_radius:                             7.0mm  (0.00700m)
#
# === Afgeleide waarden ===
#    A + B + C  = 23.5mm  (halve breedte schijf)
#    C + D + E  = 46.5mm  (scharnier lengte)
#    t1 + t2    = 7.0mm  (schijf + separator)
#    disc_center_offset(0) = 9.5mm  (as-afstand tot centrum eerste schijf)
#
# Orientation check (CSV coords, mm, Z-up): ground plane at Z=0, apex at Z=10956.2
# Lowest[1]: joint=CX4YZ1 X=2961.5 Y=891.4 Z=3777.5
# Lowest[2]: joint=BX4YZ1 X=-709.2 Y=-3009.9 Z=3777.6
# Lowest[3]: joint=AX4YZ1 X=-2252.1 Y=2120.0 Z=3777.9
# Highest:   joint=YZ1 X=0.7 Y=0.1 Z=10956.2
# === Hinge bend snap quality ===
# Bend count (K):       4
# Magnitude source:     LOCKED to factory inventory (no per-export reoptimisation)
# Optimal magnitudes:   [12°, 30°, 49°, 68°]
# Effective signed set: [-68°, -49°, -30°, -12°, +12°, +30°, +49°, +68°]
# Bend counts (signed): -68°×60  -49°×114  -30°×76  -12°×29  +12°×51  +30°×24  +49°×6  +68°×0
# Bend counts (per magnitude): 12°×80  30°×100  49°×120  68°×60
# Cable ends measured:  360
# Snap error:           mean |Δ|=4.79°  max |Δ|=9.40°  RMS=5.54°
#
# === Hinge arm clearance ===
# Per joint-end, minimum 3D distance between any two arm segments (hinge_pos -> pull_end_pos).
# Joint-ends measured: 92
# Pairs measured:      528
# Clearance:           min=14.7mm  mean=38.8mm  max=51.5mm
#
Index,Role,Length(m),Strain,AlphaX,AlphaY,AlphaZ,AlphaJoint,AlphaSlot,AlphaAngle,OmegaX,OmegaY,OmegaZ,OmegaJoint,OmegaSlot,OmegaAngle
309,pull-fea,0.861,0.000e0,-50.775,-2932.735,6375.635,BX4Z0,4,90,11.783,-2451.757,5663.987,BX3Z3,4,90
310,pull-fea,0.861,0.000e0,-2513.698,1510.996,6376.010,AX4Z0,4,90,-2128.670,1216.562,5664.116,AX3Z3,4,90
311,pull-fea,0.861,0.000e0,2566.358,1422.467,6375.780,CX4Z0,4,90,2118.340,1236.139,5664.235,CX3Z3,4,90
312,pull-fea,0.861,0.000e0,2713.299,167.177,7259.616,CX3Z2,4,90,2200.402,-269.817,6722.960,CX2Z1,4,90
313,pull-fea,0.862,0.000e0,-1210.961,-2432.387,7259.694,BX3Z2,4,90,-1333.218,-1770.008,6722.567,BX2Z1,4,90
314,pull-fea,0.862,6.296e-6,-1500.221,2265.551,7259.870,AX3Z2,4,90,-865.316,2040.349,6722.795,AX2Z1,4,90
315,pull-fea,0.864,0.000e0,2757.063,5.464,6305.521,CX4Z4,4,90,3067.068,735.684,5963.139,CX3Z5,4,90
316,pull-fea,0.864,0.000e0,-1372.959,-2389.247,6305.876,BX4Z4,4,90,-896.071,-3023.103,5963.140,BX3Z5,4,90
317,pull-fea,0.864,0.000e0,-1381.964,2384.802,6305.992,AX4Z4,4,90,-2169.507,2288.275,5963.398,AX3Z5,4,90
318,pull-fea,0.866,3.021e-4,-676.319,1195.080,6723.183,AX3Z4,4,90,-865.316,2040.349,6722.795,AX2Z1,4,90
319,pull-fea,0.866,3.853e-4,1373.781,-11.006,6723.165,CX3Z4,4,90,2200.402,-269.817,6722.960,CX2Z1,4,90
320,pull-fea,0.866,4.745e-4,-695.734,-1183.389,6723.148,BX3Z4,4,90,-1333.218,-1770.008,6722.567,BX2Z1,4,90
321,pull-fea,0.877,0.000e0,-340.193,-1609.805,6026.182,BX4Z2,4,90,-976.541,-1938.708,5519.635,BX3Z1,4,90
322,pull-fea,0.877,0.000e0,-1223.452,1100.437,6026.271,AX4Z2,4,90,-1190.064,1816.035,5519.796,AX3Z1,4,90
323,pull-fea,0.877,4.925e-5,1565.330,510.230,6026.346,CX4Z2,4,90,2168.341,123.597,5519.612,CX3Z1,4,90
324,pull-fea,0.883,7.771e-4,1616.646,-391.681,7975.172,CX2Z4,4,90,2062.675,330.772,8216.353,CX1Z5,4,90
325,pull-fea,0.883,8.441e-4,-1146.898,-1203.238,7974.961,BX2Z4,4,90,-743.839,-1950.709,8215.702,BX1Z5,4,90
326,pull-fea,0.883,8.654e-4,-467.702,1595.111,7975.358,AX2Z4,4,90,-1316.637,1620.526,8215.938,AX1Z5,4,90
327,pull-fea,0.883,4.908e-4,-1975.357,900.275,7088.827,AX3Z0,4,90,-2186.880,1751.317,7193.683,AX2Z3,4,90
328,pull-fea,0.883,5.169e-4,1768.036,1261.451,7088.771,CX3Z0,4,90,2611.002,1019.581,7193.576,CX2Z3,4,90
329,pull-fea,0.883,6.280e-4,209.141,-2161.031,7088.655,BX3Z0,4,90,-422.281,-2769.735,7193.632,BX2Z3,4,90
330,pull-fea,0.884,6.964e-4,1768.036,1261.451,7088.771,CX3Z0,4,90,1459.212,816.921,6389.526,CX2Z5,4,90
331,pull-fea,0.884,7.310e-4,209.141,-2161.031,7088.655,BX3Z0,4,90,-21.520,-1671.084,6389.562,BX2Z5,4,90
332,pull-fea,0.884,7.596e-4,-1975.357,900.275,7088.827,AX3Z0,4,90,-1435.770,855.159,6389.667,AX2Z5,4,90
333,pull-fea,0.886,0.000e0,1051.053,-193.007,8996.018,CX1Z2,4,90,1115.584,688.102,9065.870,Z1,4,90
334,pull-fea,0.886,1.793e-4,-357.966,1006.796,8997.179,AX1Z2,4,90,-1153.674,622.156,9065.641,Z5,4,90
335,pull-fea,0.887,1.101e-3,702.396,371.093,7430.000,CX2Z2,4,90,1286.263,1035.717,7372.006,CX1Z3,4,90
336,pull-fea,0.887,3.961e-4,-691.938,-813.568,8996.768,BX1Z2,4,90,39.086,-1310.609,9065.318,Z9,4,90
337,pull-fea,0.887,1.251e-3,-29.178,-792.685,7430.387,BX2Z2,4,90,254.295,-1630.843,7372.286,BX1Z3,4,90
338,pull-fea,0.887,1.352e-3,-671.123,422.292,7430.229,AX2Z2,4,90,-1538.823,595.940,7372.379,AX1Z3,4,90
339,pull-fea,0.890,8.128e-4,236.892,-400.588,7714.984,CX1Z4,4,90,875.767,-681.205,8267.865,Z6,4,90
340,pull-fea,0.890,8.589e-4,229.416,404.378,7714.989,AX1Z4,4,90,152.297,1097.857,8267.997,Z10,4,90
341,pull-fea,0.890,1.006e-3,-464.243,-3.825,7714.710,BX1Z4,4,90,-1026.216,-417.136,8268.116,Z2,4,90
342,pull-fea,0.894,5.660e-4,1051.053,-193.007,8996.018,CX1Z2,4,90,875.767,-681.205,8267.865,Z6,4,90
343,pull-fea,0.894,9.164e-4,-691.938,-813.568,8996.768,BX1Z2,4,90,-1026.216,-417.136,8268.116,Z2,4,90
344,pull-fea,0.895,1.272e-3,-357.966,1006.796,8997.179,AX1Z2,4,90,152.297,1097.857,8267.997,Z10,4,90
345,pull-fea,0.896,3.353e-4,-676.319,1195.080,6723.183,AX3Z4,4,90,-1435.770,855.159,6389.667,AX2Z5,4,90
346,pull-fea,0.896,4.383e-4,-695.734,-1183.389,6723.148,BX3Z4,4,90,-21.520,-1671.084,6389.562,BX2Z5,4,90
347,pull-fea,0.897,6.872e-4,1373.781,-11.006,6723.165,CX3Z4,4,90,1459.212,816.921,6389.526,CX2Z5,4,90
348,pull-fea,0.907,0.000e0,-1146.898,-1203.238,7974.961,BX2Z4,4,90,-862.486,-1076.090,7123.657,BX1Z1,4,90
349,pull-fea,0.907,0.000e0,-467.702,1595.111,7975.358,AX2Z4,4,90,-499.796,1285.890,7123.708,AX1Z1,4,90
350,pull-fea,0.907,0.000e0,1616.646,-391.681,7975.172,CX2Z4,4,90,1364.485,-209.161,7123.587,CX1Z1,4,90
351,pull-fea,0.913,0.000e0,2611.002,1019.581,7193.576,CX2Z3,4,90,2566.358,1422.467,6375.780,CX4Z0,4,90
352,pull-fea,0.913,0.000e0,-2186.880,1751.317,7193.683,AX2Z3,4,90,-2513.698,1510.996,6376.010,AX4Z0,4,90
353,pull-fea,0.913,0.000e0,-422.281,-2769.735,7193.632,BX2Z3,4,90,-50.775,-2932.735,6375.635,BX4Z0,4,90
354,pull-fea,0.919,6.085e-4,-1067.904,-69.690,8466.647,AX1Z0,4,90,-1153.674,622.156,9065.641,Z5,4,90
355,pull-fea,0.919,7.574e-4,474.155,960.318,8466.251,CX1Z0,4,90,1115.584,688.102,9065.870,Z1,4,90
356,pull-fea,0.919,7.726e-4,595.558,-890.124,8466.472,BX1Z0,4,90,39.086,-1310.609,9065.318,Z9,4,90
357,pull-fea,0.932,1.227e-4,-29.178,-792.685,7430.387,BX2Z2,4,90,-862.486,-1076.090,7123.657,BX1Z1,4,90
358,pull-fea,0.932,2.368e-4,702.396,371.093,7430.000,CX2Z2,4,90,1364.485,-209.161,7123.587,CX1Z1,4,90
359,pull-fea,0.932,3.145e-4,-671.123,422.292,7430.229,AX2Z2,4,90,-499.796,1285.890,7123.708,AX1Z1,4,90
360,pull-fea,0.938,1.191e-3,236.892,-400.588,7714.984,CX1Z4,4,90,472.734,503.564,7636.854,Z8,4,90
361,pull-fea,0.938,1.367e-3,-464.243,-3.825,7714.710,BX1Z4,4,90,200.629,-660.618,7636.846,Z4,4,90
362,pull-fea,0.938,1.578e-3,229.416,404.378,7714.989,AX1Z4,4,90,-672.073,157.228,7636.746,Z0,4,90
363,pull-fea,0.945,9.521e-4,2566.358,1422.467,6375.780,CX4Z0,4,90,3067.068,735.684,5963.139,CX3Z5,4,90
364,pull-fea,0.945,1.023e-3,-50.775,-2932.735,6375.635,BX4Z0,4,90,-896.071,-3023.103,5963.140,BX3Z5,4,90
365,pull-fea,0.945,1.022e-3,-2513.698,1510.996,6376.010,AX4Z0,4,90,-2169.507,2288.275,5963.398,AX3Z5,4,90
366,pull-fea,0.947,4.451e-4,474.155,960.318,8466.251,CX1Z0,4,90,472.734,503.564,7636.854,Z8,4,90
367,pull-fea,0.947,6.564e-4,-1067.904,-69.690,8466.647,AX1Z0,4,90,-672.073,157.228,7636.746,Z0,4,90
368,pull-fea,0.947,6.659e-4,595.558,-890.124,8466.472,BX1Z0,4,90,200.629,-660.618,7636.846,Z4,4,90
369,pull-fea,0.982,4.462e-4,1565.330,510.230,6026.346,CX4Z2,4,90,2118.340,1236.139,5664.235,CX3Z3,4,90
370,pull-fea,0.982,4.880e-4,-340.193,-1609.805,6026.182,BX4Z2,4,90,11.783,-2451.757,5663.987,BX3Z3,4,90
371,pull-fea,0.982,4.918e-4,-1223.452,1100.437,6026.271,AX4Z2,4,90,-2128.670,1216.562,5664.116,AX3Z3,4,90
372,pull-fea,0.989,9.766e-4,2757.063,5.464,6305.521,CX4Z4,4,90,2168.341,123.597,5519.612,CX3Z1,4,90
373,pull-fea,0.989,1.010e-3,-1372.959,-2389.247,6305.876,BX4Z4,4,90,-976.541,-1938.708,5519.635,BX3Z1,4,90
374,pull-fea,0.989,1.102e-3,-1381.964,2384.802,6305.992,AX4Z4,4,90,-1190.064,1816.035,5519.796,AX3Z1,4,90
375,pull-fea,0.992,1.229e-3,-976.541,-1938.708,5519.635,BX3Z1,4,90,-416.286,-1953.164,4700.985,BX4Z5,4,90
376,pull-fea,0.992,1.300e-3,2168.341,123.597,5519.612,CX3Z1,4,90,1900.264,616.481,4701.221,CX4Z5,4,90
377,pull-fea,0.992,1.350e-3,-1190.064,1816.035,5519.796,AX3Z1,4,90,-1483.265,1337.872,4701.190,AX4Z5,4,90
378,pull-fea,0.994,0.000e0,-602.364,-2499.361,5515.037,BX4YZ0,3,90,-1414.233,-2742.416,4995.529,BX4Z1,4,90
379,pull-fea,0.994,0.000e0,-1863.047,1772.067,5515.243,AX4YZ0,3,90,-1667.697,2596.903,4995.727,AX4Z1,4,90
380,pull-fea,0.994,0.000e0,2466.361,728.502,5515.042,CX4YZ0,3,90,3082.937,146.850,4995.219,CX4Z1,4,90
381,pull-fea,0.998,3.443e-4,2466.361,728.502,5515.042,CX4YZ0,3,90,1900.264,616.481,4701.221,CX4Z5,4,90
382,pull-fea,0.998,3.504e-4,-1863.047,1772.067,5515.243,AX4YZ0,3,90,-1483.265,1337.872,4701.190,AX4Z5,4,90
383,pull-fea,0.998,4.217e-4,-602.364,-2499.361,5515.037,BX4YZ0,3,90,-416.286,-1953.164,4700.985,BX4Z5,4,90
384,pull-fea,0.998,0.000e0,-1863.047,1772.067,5515.243,AX4YZ0,3,90,-2747.769,1719.519,5056.695,AX4Z3,4,90
385,pull-fea,0.998,0.000e0,2466.361,728.502,5515.042,CX4YZ0,3,90,2863.052,1520.915,5056.242,CX4Z3,4,90
386,pull-fea,0.998,0.000e0,-602.364,-2499.361,5515.037,BX4YZ0,3,90,-114.420,-3239.233,5056.283,BX4Z3,4,90
387,pull-fea,1.003,0.000e0,-2128.670,1216.562,5664.116,AX3Z3,4,90,-2747.769,1719.519,5056.695,AX4Z3,4,90
388,pull-fea,1.003,0.000e0,11.783,-2451.757,5663.987,BX3Z3,4,90,-114.420,-3239.233,5056.283,BX4Z3,4,90
389,pull-fea,1.003,0.000e0,2118.340,1236.139,5664.235,CX3Z3,4,90,2863.052,1520.915,5056.242,CX4Z3,4,90
390,pull-fea,1.071,0.000e0,0.374,0.466,9142.298,YZ0,3,90,-621.016,-618.079,9757.359,Z11,4,90
391,pull-fea,1.071,0.000e0,0.374,0.466,9142.298,YZ0,3,90,847.345,-228.995,9756.697,Z3,4,90
392,pull-fea,1.072,1.889e-4,0.374,0.466,9142.298,YZ0,3,90,-223.608,849.041,9757.921,Z7,4,90
393,pull-fea,1.109,0.000e0,39.086,-1310.609,9065.318,Z9,4,90,109.366,-1943.312,8157.035,BX2Z0,4,90
394,pull-fea,1.109,0.000e0,1115.584,688.102,9065.870,Z1,4,90,1628.715,1065.132,8157.377,CX2Z0,4,90
395,pull-fea,1.110,0.000e0,-1153.674,622.156,9065.641,Z5,4,90,-1736.929,877.610,8156.975,AX2Z0,4,90
396,pull-fea,1.133,0.000e0,-2169.507,2288.275,5963.398,AX3Z5,4,90,-1667.697,2596.903,4995.727,AX4Z1,4,90
397,pull-fea,1.133,0.000e0,-896.071,-3023.103,5963.140,BX3Z5,4,90,-1414.233,-2742.416,4995.529,BX4Z1,4,90
398,pull-fea,1.133,0.000e0,3067.068,735.684,5963.139,CX3Z5,4,90,3082.937,146.850,4995.219,CX4Z1,4,90
399,pull-fea,1.168,0.000e0,-1316.637,1620.526,8215.938,AX1Z5,4,90,-1500.221,2265.551,7259.870,AX3Z2,4,90
400,pull-fea,1.168,0.000e0,-743.839,-1950.709,8215.702,BX1Z5,4,90,-1210.961,-2432.387,7259.694,BX3Z2,4,90
401,pull-fea,1.169,0.000e0,2062.675,330.772,8216.353,CX1Z5,4,90,2713.299,167.177,7259.616,CX3Z2,4,90
402,pull-fea,1.288,0.000e0,-464.243,-3.825,7714.710,BX1Z4,4,90,-862.486,-1076.090,7123.657,BX1Z1,4,90
403,pull-fea,1.288,0.000e0,236.892,-400.588,7714.984,CX1Z4,4,90,1364.485,-209.161,7123.587,CX1Z1,4,90
404,pull-fea,1.288,0.000e0,229.416,404.378,7714.989,AX1Z4,4,90,-499.796,1285.890,7123.708,AX1Z1,4,90
405,pull-fea,1.356,0.000e0,-50.775,-2932.735,6375.635,BX4Z0,4,90,-114.420,-3239.233,5056.283,BX4Z3,4,90
406,pull-fea,1.356,0.000e0,-2513.698,1510.996,6376.010,AX4Z0,4,90,-2747.769,1719.519,5056.695,AX4Z3,4,90
407,pull-fea,1.356,0.000e0,2566.358,1422.467,6375.780,CX4Z0,4,90,2863.052,1520.915,5056.242,CX4Z3,4,90
408,pull-fea,1.358,0.000e0,2757.063,5.464,6305.521,CX4Z4,4,90,3082.937,146.850,4995.219,CX4Z1,4,90
409,pull-fea,1.358,0.000e0,-1381.964,2384.802,6305.992,AX4Z4,4,90,-1667.697,2596.903,4995.727,AX4Z1,4,90
410,pull-fea,1.358,0.000e0,-1372.959,-2389.247,6305.876,BX4Z4,4,90,-1414.233,-2742.416,4995.529,BX4Z1,4,90
411,pull-fea,1.362,0.000e0,702.396,371.093,7430.000,CX2Z2,4,90,1459.212,816.921,6389.526,CX2Z5,4,90
412,pull-fea,1.362,0.000e0,-671.123,422.292,7430.229,AX2Z2,4,90,-1435.770,855.159,6389.667,AX2Z5,4,90
413,pull-fea,1.362,0.000e0,-29.178,-792.685,7430.387,BX2Z2,4,90,-21.520,-1671.084,6389.562,BX2Z5,4,90
414,pull-fea,1.365,0.000e0,-1067.904,-69.690,8466.647,AX1Z0,4,90,-1538.823,595.940,7372.379,AX1Z3,4,90
415,pull-fea,1.365,0.000e0,595.558,-890.124,8466.472,BX1Z0,4,90,254.295,-1630.843,7372.286,BX1Z3,4,90
416,pull-fea,1.365,0.000e0,474.155,960.318,8466.251,CX1Z0,4,90,1286.263,1035.717,7372.006,CX1Z3,4,90
417,pull-fea,1.371,0.000e0,1565.330,510.230,6026.346,CX4Z2,4,90,1900.264,616.481,4701.221,CX4Z5,4,90
418,pull-fea,1.371,0.000e0,-1223.452,1100.437,6026.271,AX4Z2,4,90,-1483.265,1337.872,4701.190,AX4Z5,4,90
419,pull-fea,1.371,0.000e0,-340.193,-1609.805,6026.182,BX4Z2,4,90,-416.286,-1953.164,4700.985,BX4Z5,4,90
420,pull-fea,1.376,0.000e0,-1736.929,877.610,8156.975,AX2Z0,4,90,-2186.880,1751.317,7193.683,AX2Z3,4,90
421,pull-fea,1.376,0.000e0,109.366,-1943.312,8157.035,BX2Z0,4,90,-422.281,-2769.735,7193.632,BX2Z3,4,90
422,pull-fea,1.377,0.000e0,1628.715,1065.132,8157.377,CX2Z0,4,90,2611.002,1019.581,7193.576,CX2Z3,4,90
423,pull-fea,1.380,0.000e0,1051.053,-193.007,8996.018,CX1Z2,4,90,2062.675,330.772,8216.353,CX1Z5,4,90
424,pull-fea,1.381,5.354e-6,-691.938,-813.568,8996.768,BX1Z2,4,90,-743.839,-1950.709,8215.702,BX1Z5,4,90
425,pull-fea,1.381,5.803e-5,-357.966,1006.796,8997.179,AX1Z2,4,90,-1316.637,1620.526,8215.938,AX1Z5,4,90
426,pull-fea,1.387,9.859e-5,1616.646,-391.681,7975.172,CX2Z4,4,90,2200.402,-269.817,6722.960,CX2Z1,4,90
427,pull-fea,1.387,2.934e-4,-1146.898,-1203.238,7974.961,BX2Z4,4,90,-1333.218,-1770.008,6722.567,BX2Z1,4,90
428,pull-fea,1.388,5.215e-4,-467.702,1595.111,7975.358,AX2Z4,4,90,-865.316,2040.349,6722.795,AX2Z1,4,90
429,pull-fea,1.448,0.000e0,-676.319,1195.080,6723.183,AX3Z4,4,90,-1190.064,1816.035,5519.796,AX3Z1,4,90
430,pull-fea,1.448,0.000e0,2967.962,893.523,3755.038,CX4YZ1,3,90,2863.052,1520.915,5056.242,CX4Z3,4,90
431,pull-fea,1.448,0.000e0,-695.734,-1183.389,6723.148,BX3Z4,4,90,-976.541,-1938.708,5519.635,BX3Z1,4,90
432,pull-fea,1.448,0.000e0,1373.781,-11.006,6723.165,CX3Z4,4,90,2168.341,123.597,5519.612,CX3Z1,4,90
433,pull-fea,1.448,0.000e0,-2257.143,2124.465,3755.416,AX4YZ1,3,90,-2747.769,1719.519,5056.695,AX4Z3,4,90
434,pull-fea,1.448,0.000e0,-710.627,-3016.468,3755.117,BX4YZ1,3,90,-114.420,-3239.233,5056.283,BX4Z3,4,90
435,pull-fea,1.452,0.000e0,-710.627,-3016.468,3755.117,BX4YZ1,3,90,-1414.233,-2742.416,4995.529,BX4Z1,4,90
436,pull-fea,1.452,0.000e0,2967.962,893.523,3755.038,CX4YZ1,3,90,3082.937,146.850,4995.219,CX4Z1,4,90
437,pull-fea,1.452,0.000e0,-2257.143,2124.465,3755.416,AX4YZ1,3,90,-1667.697,2596.903,4995.727,AX4Z1,4,90
438,pull-fea,1.453,4.374e-4,-710.627,-3016.468,3755.117,BX4YZ1,3,90,-416.286,-1953.164,4700.985,BX4Z5,4,90
439,pull-fea,1.453,4.806e-4,2967.962,893.523,3755.038,CX4YZ1,3,90,1900.264,616.481,4701.221,CX4Z5,4,90
440,pull-fea,1.453,4.948e-4,-2257.143,2124.465,3755.416,AX4YZ1,3,90,-1483.265,1337.872,4701.190,AX4Z5,4,90
441,pull-fea,1.459,5.769e-4,-1210.961,-2432.387,7259.694,BX3Z2,4,90,-896.071,-3023.103,5963.140,BX3Z5,4,90
442,pull-fea,1.459,5.583e-4,2713.299,167.177,7259.616,CX3Z2,4,90,3067.068,735.684,5963.139,CX3Z5,4,90
443,pull-fea,1.459,5.763e-4,-1500.221,2265.551,7259.870,AX3Z2,4,90,-2169.507,2288.275,5963.398,AX3Z5,4,90
444,pull-fea,1.467,0.000e0,1768.036,1261.451,7088.771,CX3Z0,4,90,2118.340,1236.139,5664.235,CX3Z3,4,90
445,pull-fea,1.467,0.000e0,209.141,-2161.031,7088.655,BX3Z0,4,90,11.783,-2451.757,5663.987,BX3Z3,4,90
446,pull-fea,1.467,0.000e0,-1975.357,900.275,7088.827,AX3Z0,4,90,-2128.670,1216.562,5664.116,AX3Z3,4,90
447,pull-fea,1.504,0.000e0,0.735,0.099,10979.676,YZ1,3,90,-621.016,-618.079,9757.359,Z11,4,90
448,pull-fea,1.505,0.000e0,0.735,0.099,10979.676,YZ1,3,90,-223.608,849.041,9757.921,Z7,4,90
449,pull-fea,1.505,1.277e-4,0.735,0.099,10979.676,YZ1,3,90,847.345,-228.995,9756.697,Z3,4,90
450,pull-fea,1.516,0.000e0,1115.584,688.102,9065.870,Z1,4,90,-223.608,849.041,9757.921,Z7,4,90
451,pull-fea,1.517,0.000e0,-1153.674,622.156,9065.641,Z5,4,90,-621.016,-618.079,9757.359,Z11,4,90
452,pull-fea,1.517,0.000e0,39.086,-1310.609,9065.318,Z9,4,90,847.345,-228.995,9756.697,Z3,4,90
453,axial,0.009,0.000e0,-1223.452,1100.437,6026.271,AX4Z2,0,90,-1215.869,1097.357,6031.095,AX4Z2,1,90
454,radial,0.024,0.000e0,-1215.869,1097.357,6031.095,AX4Z2,1,0.000,-1229.078,1080.815,6041.299,AX4Z2,1,0.000
455,hinge,0.047,0.000e0,-1229.078,1080.815,6041.299,AX4Z2,1,0.000,-1273.283,1082.530,6026.974,AX4Z2,1,0.000
456,axial,0.007,0.000e0,-1215.869,1097.357,6031.095,AX4Z2,1,90,-1210.281,1095.088,6034.649,AX4Z2,2,90
457,radial,0.023,0.000e0,-1210.281,1095.088,6034.649,AX4Z2,2,0.000,-1198.212,1093.344,6014.561,AX4Z2,2,0.000
458,hinge,0.047,0.000e0,-1198.212,1093.344,6014.561,AX4Z2,2,0.000,-1210.556,1102.457,5970.665,AX4Z2,2,0.000
459,axial,0.007,0.000e0,-1210.281,1095.088,6034.649,AX4Z2,2,90,-1204.694,1092.818,6038.203,AX4Z2,3,90
460,radial,0.024,0.000e0,-1204.694,1092.818,6038.203,AX4Z2,3,0.000,-1218.846,1082.264,6053.713,AX4Z2,3,0.000
461,hinge,0.046,0.000e0,-1218.846,1082.264,6053.713,AX4Z2,3,0.000,-1238.521,1058.701,6088.641,AX4Z2,3,0.000
462,axial,0.007,0.000e0,-1204.694,1092.818,6038.203,AX4Z2,3,90,-1199.106,1090.549,6041.757,AX4Z2,4,90
463,radial,0.023,0.000e0,-1199.106,1090.549,6041.757,AX4Z2,4,0.000,-1186.418,1108.380,6033.193,AX4Z2,4,0.000
464,hinge,0.046,0.000e0,-1186.418,1108.380,6033.193,AX4Z2,4,0.000,-1183.233,1146.472,6006.715,AX4Z2,4,0.000
465,axial,0.010,0.000e0,474.155,960.318,8466.251,CX1Z0,0,90,469.907,965.899,8472.659,CX1Z0,1,90
466,radial,0.023,0.000e0,469.907,965.899,8472.659,CX1Z0,1,0.000,450.977,967.383,8458.813,CX1Z0,1,0.000
467,hinge,0.046,0.000e0,450.977,967.383,8458.813,CX1Z0,1,0.000,456.227,943.156,8419.473,CX1Z0,1,0.000
468,axial,0.007,0.000e0,469.907,965.899,8472.659,CX1Z0,1,90,466.776,970.011,8477.380,CX1Z0,2,90
469,radial,0.023,0.000e0,466.776,970.011,8477.380,CX1Z0,2,0.000,476.014,988.962,8466.999,CX1Z0,2,0.000
470,hinge,0.046,0.000e0,476.014,988.962,8466.999,CX1Z0,2,0.000,503.702,992.948,8429.854,CX1Z0,2,0.000
471,axial,0.007,0.000e0,466.776,970.011,8477.380,CX1Z0,2,90,463.646,974.123,8482.101,CX1Z0,3,90
472,radial,0.023,0.000e0,463.646,974.123,8482.101,CX1Z0,3,0.000,446.784,979.165,8466.528,CX1Z0,3,0.000
473,hinge,0.046,0.000e0,446.784,979.165,8466.528,CX1Z0,3,0.000,409.824,994.603,8442.908,CX1Z0,3,0.000
474,axial,0.007,0.000e0,463.646,974.123,8482.101,CX1Z0,3,90,460.515,978.236,8486.822,CX1Z0,4,90
475,radial,0.024,0.000e0,460.515,978.236,8486.822,CX1Z0,4,0.000,476.445,971.906,8502.898,CX1Z0,4,0.000
476,hinge,0.047,0.000e0,476.445,971.906,8502.898,CX1Z0,4,0.000,511.600,953.977,8527.492,CX1Z0,4,0.000
477,axial,0.010,0.000e0,39.086,-1310.609,9065.318,Z9,0,90,37.332,-1317.944,9071.095,Z9,1,90
478,radial,0.023,0.000e0,37.332,-1317.944,9071.095,Z9,1,0.000,57.958,-1327.529,9065.184,Z9,1,0.000
479,hinge,0.046,0.000e0,57.958,-1327.529,9065.184,Z9,1,0.000,81.205,-1301.342,9034.589,Z9,1,0.000
480,axial,0.007,0.000e0,37.332,-1317.944,9071.095,Z9,1,90,36.040,-1323.350,9075.350,Z9,2,90
481,radial,0.023,0.000e0,36.040,-1323.350,9075.350,Z9,2,0.000,14.028,-1315.700,9078.383,Z9,2,0.000
482,hinge,0.047,0.000e0,14.028,-1315.700,9078.383,Z9,2,0.000,-26.792,-1293.429,9078.374,Z9,2,0.000
483,axial,0.007,0.000e0,36.040,-1323.350,9075.350,Z9,2,90,34.748,-1328.755,9079.606,Z9,3,90
484,radial,0.024,0.000e0,34.748,-1328.755,9079.606,Z9,3,0.000,46.499,-1317.973,9096.866,Z9,3,0.000
485,hinge,0.047,0.000e0,46.499,-1317.973,9096.866,Z9,3,0.000,70.927,-1281.544,9112.309,Z9,3,0.000
486,axial,0.007,0.000e0,34.748,-1328.755,9079.606,Z9,3,90,33.456,-1334.160,9083.862,Z9,4,90
487,radial,0.023,0.000e0,33.456,-1334.160,9083.862,Z9,4,0.000,34.648,-1348.854,9065.562,Z9,4,0.000
488,hinge,0.046,0.000e0,34.648,-1348.854,9065.562,Z9,4,0.000,38.740,-1369.830,9024.265,Z9,4,0.000
489,axial,0.010,0.000e0,3082.937,146.850,4995.219,CX4Z1,0,90,3085.454,140.633,4988.491,CX4Z1,1,90
490,radial,0.024,0.000e0,3085.454,140.633,4988.491,CX4Z1,1,0.000,3103.112,133.109,5002.050,CX4Z1,1,0.000
491,hinge,0.046,0.000e0,3103.112,133.109,5002.050,CX4Z1,1,0.000,3104.775,155.745,5042.634,CX4Z1,1,0.000
492,axial,0.007,0.000e0,3085.454,140.633,4988.491,CX4Z1,1,90,3087.309,136.053,4983.533,CX4Z1,2,90
