# Open Claw, Phase: slack, Height: 10953.9mm, Created: 2026-05-26 12:36
#
# === Connector parameters (see diagram) ===
# A  radius van de buis (push_radius):        20.0mm  (0.02000m)
# B  marge (push_radius_margin):              1.0mm  (0.00100m)
# C  offset door radius (= t1/2):             2.5mm  (0.00250m)
# D  randafstand (tab_extension):           30.0mm  (0.03000m)
# E  diameter gat (tab_hole_diameter):      14.0mm  (0.01400m)
# t1 dikte staal (disc_thickness):             5.0mm  (0.00500m)
# t2 dikte POM (disc_separator):              2.0mm  (0.00200m)
#    cap_thickness:                           5.0mm  (0.00500m)
#    pull_radius:                             7.0mm  (0.00700m)
#
# === Afgeleide waarden ===
#    A + B + C  = 23.5mm  (halve breedte schijf)
#    C + D + E  = 46.5mm  (tab lengte)
#    t1 + t2    = 7.0mm  (schijf + separator)
#    disc_center_offset(0) = 9.5mm  (as-afstand tot centrum eerste schijf)
#
# Orientation check (CSV coords, mm, Z-up): ground plane at Z=0, apex at Z=10953.9
# Lowest[1]: joint=C52 X=2953.9 Y=884.0 Z=3769.5
# Lowest[2]: joint=B52 X=-711.8 Y=-2999.5 Z=3769.6
# Lowest[3]: joint=A52 X=-2241.8 Y=2117.0 Z=3770.0
# Highest:   joint=Z1 X=0.8 Y=-0.1 Z=10953.9
# === Bend snap quality ===
# Bend count (K):       4
# Magnitude source:     LOCKED to factory inventory (no per-export reoptimisation)
# Optimal magnitudes:   [12°, 30°, 49°, 68°]
# Effective signed set: [-68°, -49°, -30°, -12°, +12°, +30°, +49°, +68°]
# Bend counts (signed): -68°×60  -49°×114  -30°×78  -12°×27  +12°×51  +30°×24  +49°×6  +68°×0
# Bend counts (per magnitude): 12°×78  30°×102  49°×120  68°×60
# Cable ends measured:  360
# Snap error:           mean |Δ|=4.77°  max |Δ|=9.43°  RMS=5.54°
#
# === Tab arm clearance ===
# Per joint-end, minimum 3D distance between any two arm segments (tab_pos -> pull_end_pos).
# Joint-ends measured: 92
# Pairs measured:      528
# Clearance:           min=15.0mm  mean=38.7mm  max=51.5mm
#
Index,Role,Length(m),Strain,AlphaX,AlphaY,AlphaZ,AlphaJoint,AlphaSlot,AlphaAngle,OmegaX,OmegaY,OmegaZ,OmegaJoint,OmegaSlot,OmegaAngle
358,pull-fea,0.932,1.650e-1,-671.119,428.080,7434.641,A23,4,90,-508.564,1291.058,7122.543,A12,4,90
359,pull-fea,0.932,1.650e-1,-34.176,-795.490,7434.642,B23,4,90,-862.809,-1086.236,7122.516,B12,4,90
360,pull-fea,0.937,1.707e-1,-467.768,-5.608,7716.887,B15,4,90,196.253,-661.398,7638.733,B04,4,90
361,pull-fea,0.937,1.707e-1,239.747,-402.552,7716.853,C15,4,90,475.717,500.407,7638.777,C04,4,90
362,pull-fea,0.937,1.707e-1,229.773,408.602,7716.923,A15,4,90,-670.186,161.457,7638.760,A04,4,90
363,pull-fea,0.944,1.799e-1,2570.631,1426.972,6374.346,C41,4,90,3063.013,737.320,5958.521,C36,4,90
364,pull-fea,0.944,1.799e-1,-49.129,-2938.780,6374.296,B41,4,90,-892.673,-3020.370,5958.599,B36,4,90
365,pull-fea,0.944,1.799e-1,-2519.761,1512.693,6374.685,A41,4,90,-2168.833,2284.069,5958.891,A36,4,90
366,pull-fea,0.946,1.830e-1,474.609,947.856,8472.753,C11,4,90,475.717,500.407,7638.777,C04,4,90
367,pull-fea,0.946,1.830e-1,-1057.197,-63.198,8472.717,A11,4,90,-670.186,161.457,7638.760,A04,4,90
368,pull-fea,0.946,1.830e-1,584.332,-884.236,8472.681,B11,4,90,196.253,-661.398,7638.733,B04,4,90
369,pull-fea,0.981,2.267e-1,-340.505,-1613.040,6027.313,B43,4,90,5.501,-2455.811,5662.577,B34,4,90
370,pull-fea,0.981,2.267e-1,1568.329,511.583,6027.493,C43,4,90,2124.941,1232.798,5662.708,C34,4,90
371,pull-fea,0.981,2.267e-1,-1226.075,1102.329,6027.387,A43,4,90,-2129.052,1224.009,5662.778,A34,4,90
372,pull-fea,0.988,2.351e-1,-1384.085,2383.775,6307.667,A45,4,90,-1192.098,1817.870,5520.797,A32,4,90
373,pull-fea,0.988,2.351e-1,2757.215,7.771,6307.274,C45,4,90,2170.859,124.488,5520.604,C32,4,90
374,pull-fea,0.988,2.351e-1,-1371.198,-2390.542,6307.567,B45,4,90,-977.187,-1941.278,5520.641,B32,4,90
375,pull-fea,0.991,2.106e-1,-977.187,-1941.278,5520.641,B32,4,90,-421.018,-1949.728,4700.591,B46,4,90
376,pull-fea,0.991,2.106e-1,2170.859,124.488,5520.604,C32,4,90,1899.805,610.616,4700.711,C46,4,90
377,pull-fea,0.991,2.106e-1,-1192.098,1817.870,5520.797,A32,4,90,-1477.769,1340.375,4700.750,A46,4,90
378,pull-fea,0.997,6.652e-3,2466.990,731.462,5512.158,C51,3,90,1899.805,610.616,4700.711,C46,4,90
379,pull-fea,0.997,6.614e-3,-1865.822,1770.920,5512.468,A51,3,90,-1477.769,1340.375,4700.750,A46,4,90
380,pull-fea,0.997,6.598e-3,-599.783,-2501.226,5512.253,B51,3,90,-421.018,-1949.728,4700.591,B46,4,90
381,pull-fea,0.998,6.897e-3,2466.990,731.462,5512.158,C51,3,90,3085.346,146.854,4991.500,C42,4,90
382,pull-fea,0.998,6.867e-3,-1865.822,1770.920,5512.468,A51,3,90,-1668.900,2598.987,4992.038,A42,4,90
383,pull-fea,0.998,6.849e-3,-599.783,-2501.226,5512.253,B51,3,90,-1415.497,-2744.516,4991.867,B42,4,90
384,pull-fea,0.998,7.504e-3,2466.990,731.462,5512.158,C51,3,90,2864.934,1521.920,5050.435,C44,4,90
385,pull-fea,0.998,7.468e-3,-1865.822,1770.920,5512.468,A51,3,90,-2749.494,1720.516,5050.893,A44,4,90
386,pull-fea,0.998,7.441e-3,-599.783,-2501.226,5512.253,B51,3,90,-114.456,-3241.298,5050.451,B44,4,90
387,pull-fea,1.003,2.193e-1,-2129.052,1224.009,5662.778,A34,4,90,-2749.494,1720.516,5050.893,A44,4,90
388,pull-fea,1.003,2.192e-1,2124.941,1232.798,5662.708,C34,4,90,2864.934,1521.920,5050.435,C44,4,90
389,pull-fea,1.003,2.192e-1,5.501,-2455.811,5662.577,B34,4,90,-114.456,-3241.298,5050.451,B44,4,90
390,pull-fea,1.072,8.482e-3,0.611,0.147,9138.942,Z2,3,90,-614.161,-625.714,9754.725,C01,4,90
391,pull-fea,1.072,8.483e-3,0.611,0.147,9138.942,Z2,3,90,850.029,-219.438,9754.659,A01,4,90
392,pull-fea,1.072,8.485e-3,0.611,0.147,9138.942,Z2,3,90,-233.925,845.400,9754.881,B01,4,90
393,pull-fea,1.111,2.125e-2,39.729,-1310.681,9077.119,C02,4,90,106.094,-1933.146,8158.898,B21,4,90
394,pull-fea,1.111,2.124e-2,-1154.176,621.627,9077.188,B02,4,90,-1726.470,875.419,8158.932,A21,4,90
395,pull-fea,1.112,2.119e-2,1116.074,689.414,9077.336,A02,4,90,1622.248,1058.270,8158.928,C21,4,90
396,pull-fea,1.133,1.637e-1,-2168.833,2284.069,5958.891,A36,4,90,-1668.900,2598.987,4992.038,A42,4,90
397,pull-fea,1.133,1.636e-1,-892.673,-3020.370,5958.599,B36,4,90,-1415.497,-2744.516,4991.867,B42,4,90
398,pull-fea,1.133,1.636e-1,3063.013,737.320,5958.521,C36,4,90,3085.346,146.854,4991.500,C42,4,90
399,pull-fea,1.176,2.685e-2,-1316.637,1625.963,8220.742,A16,4,90,-1499.566,2270.821,7254.554,A33,4,90
400,pull-fea,1.176,2.682e-2,-748.785,-1953.523,8220.812,B16,4,90,-1215.836,-2434.445,7254.354,B33,4,90
401,pull-fea,1.176,2.682e-2,2067.167,328.013,8220.889,C16,4,90,2717.358,164.081,7254.184,C33,4,90
402,pull-fea,1.295,0.000e0,-467.768,-5.608,7716.887,B15,4,90,-862.809,-1086.236,7122.516,B12,4,90
403,pull-fea,1.295,0.000e0,239.747,-402.552,7716.853,C15,4,90,1373.179,-204.330,7122.554,C12,4,90
404,pull-fea,1.295,0.000e0,229.773,408.602,7716.923,A15,4,90,-508.564,1291.058,7122.543,A12,4,90
405,pull-fea,1.360,2.991e-2,-49.129,-2938.780,6374.296,B41,4,90,-114.456,-3241.298,5050.451,B44,4,90
406,pull-fea,1.360,2.992e-2,2570.631,1426.972,6374.346,C41,4,90,2864.934,1521.920,5050.435,C44,4,90
407,pull-fea,1.360,2.993e-2,-2519.761,1512.693,6374.685,A41,4,90,-2749.494,1720.516,5050.893,A44,4,90
408,pull-fea,1.363,3.268e-2,2757.215,7.771,6307.274,C45,4,90,3085.346,146.854,4991.500,C42,4,90
409,pull-fea,1.363,3.269e-2,-1384.085,2383.775,6307.667,A45,4,90,-1668.900,2598.987,4992.038,A42,4,90
410,pull-fea,1.363,3.269e-2,-1371.198,-2390.542,6307.567,B45,4,90,-1415.497,-2744.516,4991.867,B42,4,90
411,pull-fea,1.369,3.705e-2,-671.119,428.080,7434.641,A23,4,90,-1445.267,856.693,6390.107,A26,4,90
412,pull-fea,1.369,3.706e-2,-34.176,-795.490,7434.642,B23,4,90,-18.247,-1680.112,6390.000,B26,4,90
413,pull-fea,1.369,3.706e-2,707.097,367.918,7434.672,C23,4,90,1465.318,824.108,6390.122,C26,4,90
414,pull-fea,1.369,3.717e-2,584.332,-884.236,8472.681,B11,4,90,259.588,-1628.468,7370.352,B14,4,90
415,pull-fea,1.369,3.717e-2,-1057.197,-63.198,8472.717,A11,4,90,-1539.385,590.141,7370.393,A14,4,90
416,pull-fea,1.369,3.718e-2,474.609,947.856,8472.753,C11,4,90,1281.567,1038.825,7370.448,C14,4,90
417,pull-fea,1.371,3.869e-2,-1226.075,1102.329,6027.387,A43,4,90,-1477.769,1340.375,4700.750,A46,4,90
418,pull-fea,1.371,3.871e-2,-340.505,-1613.040,6027.313,B43,4,90,-421.018,-1949.728,4700.591,B46,4,90
419,pull-fea,1.371,3.871e-2,1568.329,511.583,6027.493,C43,4,90,1899.805,610.616,4700.711,C46,4,90
420,pull-fea,1.380,4.539e-2,1622.248,1058.270,8158.928,C21,4,90,2610.504,1017.692,7196.627,C24,4,90
421,pull-fea,1.380,4.541e-2,-1726.470,875.419,8158.932,A21,4,90,-2185.494,1751.625,7196.670,A24,4,90
422,pull-fea,1.380,4.543e-2,106.094,-1933.146,8158.898,B21,4,90,-423.175,-2768.754,7196.568,B24,4,90
423,pull-fea,1.381,4.581e-2,-357.750,1001.232,8992.802,A13,4,90,-1316.637,1625.963,8220.742,A16,4,90
424,pull-fea,1.381,4.581e-2,-687.198,-810.690,8992.805,B13,4,90,-748.785,-1953.523,8220.812,B16,4,90
425,pull-fea,1.381,4.581e-2,1046.615,-190.100,8992.828,C13,4,90,2067.167,328.013,8220.889,C16,4,90
426,pull-fea,1.387,5.057e-2,-469.457,1596.248,7977.257,A25,4,90,-862.718,2038.237,6722.977,A22,4,90
427,pull-fea,1.387,5.058e-2,1617.951,-390.803,7977.234,C25,4,90,2197.263,-271.182,6722.895,C22,4,90
428,pull-fea,1.387,5.059e-2,-1146.753,-1205.141,7977.167,B25,4,90,-1332.660,-1766.598,6722.777,B22,4,90
429,pull-fea,1.449,9.753e-2,-688.473,-1187.976,6724.043,B35,4,90,-977.187,-1941.278,5520.641,B32,4,90
430,pull-fea,1.449,9.755e-2,1374.173,-2.433,6724.040,C35,4,90,2170.859,124.488,5520.604,C32,4,90
431,pull-fea,1.449,9.756e-2,-683.889,1191.017,6724.081,A35,4,90,-1192.098,1817.870,5520.797,A32,4,90
432,pull-fea,1.453,4.785e-3,2960.245,885.943,3746.935,C52,3,90,1899.805,610.616,4700.711,C46,4,90
433,pull-fea,1.453,4.761e-3,-2246.633,2121.454,3747.412,A52,3,90,-1477.769,1340.375,4700.750,A46,4,90
434,pull-fea,1.453,4.751e-3,-713.263,-3005.932,3747.088,B52,3,90,-421.018,-1949.728,4700.591,B46,4,90
435,pull-fea,1.453,4.984e-3,2960.245,885.943,3746.935,C52,3,90,3085.346,146.854,4991.500,C42,4,90
436,pull-fea,1.453,4.960e-3,-2246.633,2121.454,3747.412,A52,3,90,-1668.900,2598.987,4992.038,A42,4,90
437,pull-fea,1.453,4.946e-3,-713.263,-3005.932,3747.088,B52,3,90,-1415.497,-2744.516,4991.867,B42,4,90
438,pull-fea,1.454,5.427e-3,2960.245,885.943,3746.935,C52,3,90,2864.934,1521.920,5050.435,C44,4,90
439,pull-fea,1.454,5.392e-3,-2246.633,2121.454,3747.412,A52,3,90,-2749.494,1720.516,5050.893,A44,4,90
440,pull-fea,1.454,5.379e-3,-713.263,-3005.932,3747.088,B52,3,90,-114.456,-3241.298,5050.451,B44,4,90
441,pull-fea,1.458,1.048e-1,-1215.836,-2434.445,7254.354,B33,4,90,-892.673,-3020.370,5958.599,B36,4,90
442,pull-fea,1.458,1.048e-1,2717.358,164.081,7254.184,C33,4,90,3063.013,737.320,5958.521,C36,4,90
443,pull-fea,1.458,1.048e-1,-1499.566,2270.821,7254.554,A33,4,90,-2168.833,2284.069,5958.891,A36,4,90
444,pull-fea,1.469,1.127e-1,-1985.689,898.687,7087.959,A31,4,90,-2129.052,1224.009,5662.778,A34,4,90
445,pull-fea,1.469,1.127e-1,1771.901,1271.091,7088.005,C31,4,90,2124.941,1232.798,5662.708,C34,4,90
446,pull-fea,1.469,1.127e-1,215.555,-2169.201,7087.831,B31,4,90,5.501,-2455.811,5662.577,B34,4,90
447,pull-fea,1.505,5.887e-3,0.753,-0.091,10977.354,Z1,3,90,-614.161,-625.714,9754.725,C01,4,90
448,pull-fea,1.505,5.891e-3,0.753,-0.091,10977.354,Z1,3,90,850.029,-219.438,9754.659,A01,4,90
449,pull-fea,1.505,5.892e-3,0.753,-0.091,10977.354,Z1,3,90,-233.925,845.400,9754.881,B01,4,90
450,pull-fea,1.519,0.000e0,1116.074,689.414,9077.336,A02,4,90,-233.925,845.400,9754.881,B01,4,90
451,pull-fea,1.519,0.000e0,39.729,-1310.681,9077.119,C02,4,90,850.029,-219.438,9754.659,A01,4,90
452,pull-fea,1.519,0.000e0,-1154.176,621.627,9077.188,B02,4,90,-614.161,-625.714,9754.725,C01,4,90
453,axial,0.010,0.000e0,-670.186,161.457,7638.760,A04,0,90,-677.396,159.326,7632.953,A04,1,90
454,radial,0.024,0.000e0,-677.396,159.326,7632.953,A04,1,0.000,-663.393,162.594,7614.366,A04,1,0.000
455,tab,0.047,0.000e0,-663.393,162.594,7614.366,A04,1,0.000,-620.291,174.688,7626.942,A04,1,0.000
456,axial,0.007,0.000e0,-677.396,159.326,7632.953,A04,1,90,-682.709,157.756,7628.674,A04,2,90
457,radial,0.023,0.000e0,-682.709,157.756,7628.674,A04,2,0.000,-674.352,135.919,7626.311,A04,2,0.000
458,tab,0.047,0.000e0,-674.352,135.919,7626.311,A04,2,0.000,-636.867,115.445,7644.694,A04,2,0.000
459,axial,0.007,0.000e0,-682.709,157.756,7628.674,A04,2,90,-688.022,156.185,7624.396,A04,3,90
460,radial,0.023,0.000e0,-688.022,156.185,7624.396,A04,3,0.000,-684.532,176.263,7612.693,A04,3,0.000
461,tab,0.046,0.000e0,-684.532,176.263,7612.693,A04,3,0.000,-685.115,212.955,7584.135,A04,3,0.000
462,axial,0.007,0.000e0,-688.022,156.185,7624.396,A04,3,90,-693.335,154.615,7620.117,A04,4,90
463,radial,0.024,0.000e0,-693.335,154.615,7620.117,A04,4,0.000,-706.265,148.012,7638.596,A04,4,0.000
464,tab,0.047,0.000e0,-706.265,148.012,7638.596,A04,4,0.000,-723.954,137.402,7680.270,A04,4,0.000
465,axial,0.009,0.000e0,1116.074,689.414,9077.336,A02,0,90,1123.285,691.545,9083.144,A02,1,90
466,radial,0.024,0.000e0,1123.285,691.545,9083.144,A02,1,0.000,1121.449,714.184,9077.113,A02,1,0.000
467,tab,0.046,0.000e0,1121.449,714.184,9077.113,A02,1,0.000,1087.366,721.294,9046.290,A02,1,0.000
468,axial,0.007,0.000e0,1123.285,691.545,9083.144,A02,1,90,1128.598,693.116,9087.423,A02,2,90
469,radial,0.024,0.000e0,1128.598,693.116,9087.423,A02,2,0.000,1133.095,670.223,9090.239,A02,2,0.000
470,tab,0.047,0.000e0,1133.095,670.223,9090.239,A02,2,0.000,1123.157,625.777,9080.854,A02,2,0.000
471,axial,0.007,0.000e0,1128.598,693.116,9087.423,A02,2,90,1133.910,694.686,9091.700,A02,3,90
472,radial,0.023,0.000e0,1133.910,694.686,9091.700,A02,3,0.000,1118.639,699.453,9108.913,A02,3,0.000
473,tab,0.047,0.000e0,1118.639,699.453,9108.913,A02,3,0.000,1074.822,702.407,9124.199,A02,3,0.000
474,axial,0.007,0.000e0,1133.910,694.686,9091.700,A02,3,90,1139.223,696.256,9095.979,A02,4,90
475,radial,0.024,0.000e0,1139.223,696.256,9095.979,A02,4,0.000,1151.484,704.532,9077.719,A02,4,0.000
476,tab,0.047,0.000e0,1151.484,704.532,9077.719,A02,4,0.000,1167.875,718.380,9036.466,A02,4,0.000
477,axial,0.010,0.000e0,-1032.316,-411.337,8271.848,A03,0,90,-1039.755,-412.096,8265.987,A03,1,90
478,radial,0.024,0.000e0,-1039.755,-412.096,8265.987,A03,1,0.000,-1047.497,-430.613,8278.212,A03,1,0.000
479,tab,0.047,0.000e0,-1047.497,-430.613,8278.212,A03,1,0.000,-1030.066,-451.851,8315.728,A03,1,0.000
480,axial,0.007,0.000e0,-1039.755,-412.096,8265.987,A03,1,90,-1045.236,-412.655,8261.670,A03,2,90
481,radial,0.023,0.000e0,-1045.236,-412.655,8261.670,A03,2,0.000,-1032.919,-402.098,8244.668,A03,2,0.000
482,tab,0.046,0.000e0,-1032.919,-402.098,8244.668,A03,2,0.000,-1001.508,-380.893,8217.724,A03,2,0.000
483,axial,0.007,0.000e0,-1045.236,-412.655,8261.670,A03,2,90,-1050.718,-413.213,8257.352,A03,3,90
484,radial,0.024,0.000e0,-1050.718,-413.213,8257.352,A03,3,0.000,-1046.303,-436.144,8254.715,A03,3,0.000
485,tab,0.047,0.000e0,-1046.303,-436.144,8254.715,A03,3,0.000,-1056.943,-477.294,8235.855,A03,3,0.000
486,axial,0.007,0.000e0,-1050.718,-413.213,8257.352,A03,3,90,-1056.199,-413.772,8253.034,A03,4,90
487,radial,0.023,0.000e0,-1056.199,-413.772,8253.034,A03,4,0.000,-1064.132,-392.916,8260.405,A03,4,0.000
488,tab,0.046,0.000e0,-1064.132,-392.916,8260.405,A03,4,0.000,-1059.521,-355.320,8287.378,A03,4,0.000
489,axial,0.010,0.000e0,850.029,-219.438,9754.659,A01,0,90,857.468,-218.679,9760.520,A01,1,90
490,radial,0.024,0.000e0,857.468,-218.679,9760.520,A01,1,0.000,853.165,-195.711,9763.010,A01,1,0.000
491,tab,0.047,0.000e0,853.165,-195.711,9763.010,A01,1,0.000,816.216,-182.128,9738.261,A01,1,0.000
492,axial,0.007,0.000e0,857.468,-218.679,9760.520,A01,1,90,862.949,-218.120,9764.837,A01,2,90
493,radial,0.024,0.000e0,862.949,-218.120,9764.837,A01,2,0.000,864.869,-241.534,9765.432,A01,2,0.000
494,tab,0.047,0.000e0,864.869,-241.534,9765.432,A01,2,0.000,839.880,-274.731,9744.555,A01,2,0.000
495,axial,0.007,0.000e0,862.949,-218.120,9764.837,A01,2,90,868.431,-217.562,9769.155,A01,3,90
496,radial,0.023,0.000e0,868.431,-217.562,9769.155,A01,3,0.000,853.828,-214.202,9787.258,A01,3,0.000
497,tab,0.046,0.000e0,853.828,-214.202,9787.258,A01,3,0.000,833.134,-206.928,9828.260,A01,3,0.000
498,axial,0.007,0.000e0,868.431,-217.562,9769.155,A01,3,90,873.912,-217.003,9773.473,A01,4,90
499,radial,0.024,0.000e0,873.912,-217.003,9773.473,A01,4,0.000,888.301,-215.233,9754.978,A01,4,0.000
500,tab,0.046,0.000e0,888.301,-215.233,9754.978,A01,4,0.000,894.753,-214.057,9708.942,A01,4,0.000
501,axial,0.010,0.000e0,196.253,-661.398,7638.733,B04,0,90,201.704,-666.577,7632.926,B04,1,90
502,radial,0.024,0.000e0,201.704,-666.577,7632.926,B04,1,0.000,191.872,-656.085,7614.338,B04,1,0.000
503,tab,0.046,0.000e0,191.872,-656.085,7614.338,B04,1,0.000,159.846,-624.804,7626.911,B04,1,0.000
504,axial,0.007,0.000e0,201.704,-666.577,7632.926,B04,1,90,205.720,-670.393,7628.648,B04,2,90
505,radial,0.024,0.000e0,205.720,-670.393,7628.648,B04,2,0.000,220.453,-652.237,7626.286,B04,2,0.000
506,tab,0.047,0.000e0,220.453,-652.237,7626.286,B04,2,0.000,219.441,-609.537,7644.668,B04,2,0.000
507,axial,0.007,0.000e0,205.720,-670.393,7628.648,B04,2,90,209.737,-674.209,7624.370,B04,3,90
508,radial,0.023,0.000e0,209.737,-674.209,7624.370,B04,3,0.000,190.604,-681.226,7612.667,B04,3,0.000
509,tab,0.046,0.000e0,190.604,-681.226,7612.667,B04,3,0.000,159.121,-700.077,7584.106,B04,3,0.000
510,axial,0.007,0.000e0,209.737,-674.209,7624.370,B04,3,90,213.753,-678.025,7620.091,B04,4,90
511,radial,0.023,0.000e0,213.753,-678.025,7620.091,B04,4,0.000,225.936,-685.921,7638.571,B04,4,0.000
512,tab,0.047,0.000e0,225.936,-685.921,7638.571,B04,4,0.000,243.967,-695.932,7680.247,B04,4,0.000
513,axial,0.009,0.000e0,-1154.176,621.627,9077.188,B02,0,90,-1159.627,626.806,9082.993,B02,1,90
514,radial,0.024,0.000e0,-1159.627,626.806,9082.993,B02,1,0.000,-1178.314,613.893,9076.967,B02,1,0.000
515,tab,0.046,0.000e0,-1178.314,613.893,9076.967,B02,1,0.000,-1167.427,580.818,9046.149,B02,1,0.000
516,axial,0.007,0.000e0,-1159.627,626.806,9082.993,B02,1,90,-1163.643,630.622,9087.272,B02,2,90
517,radial,0.024,0.000e0,-1163.643,630.622,9087.272,B02,2,0.000,-1146.066,645.963,9090.092,B02,2,0.000
518,tab,0.047,0.000e0,-1146.066,645.963,9090.092,B02,2,0.000,-1102.604,659.576,9080.711,B02,2,0.000
519,axial,0.007,0.000e0,-1163.643,630.622,9087.272,B02,2,90,-1167.660,634.438,9091.551,B02,3,90
520,radial,0.024,0.000e0,-1167.660,634.438,9091.551,B02,3,0.000,-1164.154,618.829,9108.765,B02,3,0.000
521,tab,0.046,0.000e0,-1164.154,618.829,9108.765,B02,3,0.000,-1144.806,579.406,9124.052,B02,3,0.000
522,axial,0.007,0.000e0,-1167.660,634.438,9091.551,B02,3,90,-1171.676,638.254,9095.829,B02,4,90
523,radial,0.024,0.000e0,-1171.676,638.254,9095.829,B02,4,0.000,-1184.972,644.733,9077.567,B02,4,0.000
524,tab,0.047,0.000e0,-1184.972,644.733,9077.567,B02,4,0.000,-1205.159,652.004,9036.313,B02,4,0.000
525,axial,0.010,0.000e0,873.417,-688.566,8271.784,B03,0,90,877.793,-694.628,8265.923,B03,1,90
526,radial,0.024,0.000e0,877.793,-694.628,8265.923,B03,1,0.000,897.701,-692.076,8278.146,B03,1,0.000
527,tab,0.047,0.000e0,897.701,-692.076,8278.146,B03,1,0.000,907.378,-666.369,8315.667,B03,1,0.000
528,axial,0.007,0.000e0,877.793,-694.628,8265.923,B03,1,90,881.018,-699.095,8261.604,B03,2,90
529,radial,0.023,0.000e0,881.018,-699.095,8261.604,B03,2,0.000,865.715,-693.705,8244.604,B03,2,0.000
530,tab,0.046,0.000e0,865.715,-693.705,8244.604,B03,2,0.000,831.642,-677.104,8217.665,B03,2,0.000
531,axial,0.007,0.000e0,881.018,-699.095,8261.604,B03,2,90,884.242,-703.561,8257.285,B03,3,90
532,radial,0.023,0.000e0,884.242,-703.561,8257.285,B03,3,0.000,901.894,-688.273,8254.652,B03,3,0.000
533,tab,0.046,0.000e0,901.894,-688.273,8254.652,B03,3,0.000,942.852,-676.911,8235.796,B03,3,0.000
534,axial,0.007,0.000e0,884.242,-703.561,8257.285,B03,3,90,887.467,-708.028,8252.967,B03,4,90
535,radial,0.024,0.000e0,887.467,-708.028,8252.967,B03,4,0.000,873.372,-725.328,8260.337,B03,4,0.000
536,tab,0.046,0.000e0,873.372,-725.328,8260.337,B03,4,0.000,838.510,-740.137,8287.310,B03,4,0.000
537,axial,0.010,0.000e0,-233.925,845.400,9754.881,B01,0,90,-238.301,851.462,9760.742,B01,1,90
538,radial,0.024,0.000e0,-238.301,851.462,9760.742,B01,1,0.000,-256.043,836.253,9763.226,B01,1,0.000
539,tab,0.046,0.000e0,-256.043,836.253,9763.226,B01,1,0.000,-249.334,797.469,9738.467,B01,1,0.000
540,axial,0.007,0.000e0,-238.301,851.462,9760.742,B01,1,90,-241.525,855.929,9765.061,B01,2,90
541,radial,0.024,0.000e0,-241.525,855.929,9765.061,B01,2,0.000,-222.208,869.298,9765.655,B01,2,0.000
542,tab,0.046,0.000e0,-222.208,869.298,9765.655,B01,2,0.000,-180.966,864.260,9744.776,B01,2,0.000
543,axial,0.007,0.000e0,-241.525,855.929,9765.061,B01,2,90,-244.750,860.395,9769.380,B01,3,90
544,radial,0.023,0.000e0,-244.750,860.395,9769.380,B01,3,0.000,-240.358,846.065,9787.479,B01,3,0.000
545,tab,0.047,0.000e0,-240.358,846.065,9787.479,B01,3,0.000,-236.313,824.499,9828.477,B01,3,0.000
546,axial,0.007,0.000e0,-244.750,860.395,9769.380,B01,3,90,-247.974,864.862,9773.698,B01,4,90
547,radial,0.023,0.000e0,-247.974,864.862,9773.698,B01,4,0.000,-256.702,876.442,9755.205,B01,4,0.000
548,tab,0.046,0.000e0,-256.702,876.442,9755.205,B01,4,0.000,-260.948,881.448,9709.171,B01,4,0.000
549,axial,0.010,0.000e0,475.717,500.407,7638.777,C04,0,90,477.477,507.718,7632.971,C04,1,90
550,radial,0.024,0.000e0,477.477,507.718,7632.971,C04,1,0.000,473.306,493.959,7614.382,C04,1,0.000
551,tab,0.046,0.000e0,473.306,493.959,7614.382,C04,1,0.000,462.227,450.583,7626.952,C04,1,0.000
552,axial,0.007,0.000e0,477.477,507.718,7632.971,C04,1,90,478.774,513.105,7628.692,C04,2,90
553,radial,0.024,0.000e0,478.774,513.105,7628.692,C04,2,0.000,455.685,516.786,7626.330,C04,2,0.000
554,tab,0.047,0.000e0,455.685,516.786,7626.330,C04,2,0.000,419.210,494.560,7644.709,C04,2,0.000
555,axial,0.007,0.000e0,478.774,513.105,7628.692,C04,2,90,480.071,518.491,7624.415,C04,3,90
556,radial,0.024,0.000e0,480.071,518.491,7624.415,C04,3,0.000,495.715,505.431,7612.712,C04,3,0.000
557,tab,0.046,0.000e0,495.715,505.431,7612.712,C04,3,0.000,527.785,487.594,7584.154,C04,3,0.000
558,axial,0.007,0.000e0,480.071,518.491,7624.415,C04,3,90,481.368,523.878,7620.137,C04,4,90
559,radial,0.024,0.000e0,481.368,523.878,7620.137,C04,4,0.000,482.113,538.375,7638.617,C04,4,0.000
560,tab,0.047,0.000e0,482.113,538.375,7638.617,C04,4,0.000,481.765,558.995,7680.294,C04,4,0.000
561,axial,0.010,0.000e0,39.729,-1310.681,9077.119,C02,0,90,37.970,-1317.992,9082.925,C02,1,90
562,radial,0.024,0.000e0,37.970,-1317.992,9082.925,C02,1,0.000,58.496,-1327.719,9076.898,C02,1,0.000
563,tab,0.047,0.000e0,58.496,-1327.719,9076.898,C02,1,0.000,81.697,-1301.751,9046.082,C02,1,0.000
564,axial,0.007,0.000e0,37.970,-1317.992,9082.925,C02,1,90,36.673,-1323.378,9087.203,C02,2,90
565,radial,0.023,0.000e0,36.673,-1323.378,9087.203,C02,2,0.000,14.599,-1315.825,9090.023,C02,2,0.000
